pathway_name,method,mean_rank,rank_variance,min_rank,max_rank,n_folds,is_rna_processing
REACTOME_SIGNALING_BY_ALK_IN_CANCER,activation,290.06666666666666,58711.49523809523,67,1053,5,False
REACTOME_PROTEIN_FOLDING,activation,290.6,33987.54285714286,75,780,5,False
REACTOME_SELENOAMINO_ACID_METABOLISM,activation,291.0,60963.428571428565,59,1032,5,False
REACTOME_COLLAGEN_FORMATION,activation,291.26666666666665,22372.06666666667,115,676,5,False
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,activation,296.3333333333333,48016.66666666667,147,898,5,False
REACTOME_ECM_PROTEOGLYCANS,activation,296.8,38361.457142857136,95,817,5,False
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,activation,297.4,54148.39999999999,65,894,5,False
REACTOME_SIGNALING_BY_VEGF,activation,300.8666666666667,10970.838095238096,143,434,5,False
REACTOME_HATS_ACETYLATE_HISTONES,activation,303.46666666666664,18065.123809523808,151,659,5,False
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,activation,303.6666666666667,41274.95238095238,100,790,5,False
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,activation,303.8,16921.6,122,621,5,False
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,activation,303.93333333333334,27803.066666666662,151,621,5,False
REACTOME_REGULATION_OF_INSULIN_SECRETION,activation,305.2,41131.59999999999,100,871,5,False
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,activation,306.3333333333333,23365.2380952381,144,750,5,False
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,activation,308.4,29774.399999999994,181,807,5,False
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,activation,309.26666666666665,23199.495238095238,158,761,5,False
REACTOME_AURKA_ACTIVATION_BY_TPX2,activation,310.4,29332.399999999998,139,656,5,False
REACTOME_MITOCHONDRIAL_BIOGENESIS,activation,311.4,20533.11428571428,106,562,5,False
REACTOME_SIGNALING_BY_FGFR2,activation,313.73333333333335,17444.923809523803,159,697,5,False
REACTOME_SIGNALING_BY_NOTCH4,activation,313.73333333333335,43890.35238095238,106,699,5,False
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,activation,317.2,56353.31428571428,49,912,5,False
REACTOME_RSV_HOST_INTERACTIONS,activation,319.46666666666664,10004.409523809523,174,555,5,False
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,activation,324.1333333333333,13328.980952380953,86,500,5,False
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,activation,324.6666666666667,29172.380952380954,89,679,5,False
REACTOME_REPRODUCTION,activation,325.46666666666664,18363.12380952381,128,615,5,False
REACTOME_GENE_SILENCING_BY_RNA,activation,326.93333333333334,47835.20952380953,34,765,5,False
REACTOME_SPHINGOLIPID_METABOLISM,activation,327.26666666666665,28463.638095238097,60,539,5,False
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,activation,331.26666666666665,84671.92380952381,96,989,5,False
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,activation,332.73333333333335,64442.923809523796,118,911,5,False
REACTOME_STIMULI_SENSING_CHANNELS,activation,335.93333333333334,68716.49523809525,88,1137,5,False
REACTOME_O_LINKED_GLYCOSYLATION,activation,338.3333333333333,14718.952380952382,187,598,5,False
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,activation,338.46666666666664,32719.26666666667,132,672,5,False
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,activation,339.8,41135.17142857143,101,701,5,False
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,activation,340.8,57133.885714285716,117,956,5,False
REACTOME_PEPTIDE_HORMONE_METABOLISM,activation,342.1333333333333,21204.12380952381,168,706,5,False
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,activation,343.46666666666664,4352.552380952381,182,449,5,False
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,activation,344.0,54665.42857142857,63,813,5,False
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,activation,344.0,42594.714285714275,56,785,5,False
REACTOME_CIRCADIAN_CLOCK,activation,344.6666666666667,25895.095238095237,159,806,5,False
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,activation,345.4,20299.11428571429,119,571,5,False
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,activation,345.93333333333334,44330.352380952376,101,886,5,False
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,activation,346.6,18839.685714285715,88,613,5,False
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,activation,350.1333333333333,31350.26666666667,151,683,5,False
REACTOME_ISG15_ANTIVIRAL_MECHANISM,activation,350.2,51330.45714285714,62,846,5,False
REACTOME_TP53_REGULATES_METABOLIC_GENES,activation,353.0,16692.142857142862,185,627,5,False
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,activation,353.3333333333333,38753.666666666664,87,897,5,False
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,activation,356.73333333333335,49517.92380952382,122,1000,5,False
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,activation,358.4,13033.82857142857,216,618,5,False
REACTOME_ONCOGENIC_MAPK_SIGNALING,activation,360.8666666666667,22806.123809523804,140,718,5,False
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,activation,364.46666666666664,33863.12380952381,99,743,5,False
REACTOME_COLLAGEN_DEGRADATION,activation,366.0,25950.14285714286,175,660,5,False
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,activation,368.0,37554.71428571428,164,888,5,False
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,activation,368.8,24197.314285714292,142,696,5,False
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,activation,369.73333333333335,52899.92380952382,142,925,5,False
REACTOME_RHOG_GTPASE_CYCLE,activation,370.06666666666666,32755.352380952372,80,703,5,False
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,activation,370.1333333333333,59625.98095238096,144,871,5,False
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,activation,370.46666666666664,63962.69523809524,74,816,5,False
REACTOME_HEDGEHOG_ON_STATE,activation,370.53333333333336,40060.69523809524,65,748,5,False
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,activation,371.8666666666667,20348.838095238094,155,613,5,False
REACTOME_MEIOSIS,activation,374.3333333333333,19574.095238095237,166,685,5,False
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,activation,375.53333333333336,88003.69523809524,92,1031,5,False
REACTOME_GABA_RECEPTOR_ACTIVATION,activation,375.6666666666667,13708.238095238097,221,643,5,False
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,activation,377.73333333333335,26306.066666666662,128,749,5,False
REACTOME_UCH_PROTEINASES,activation,378.2,32619.600000000006,101,844,5,False
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,activation,379.06666666666666,43319.35238095239,173,1034,5,False
REACTOME_PARASITE_INFECTION,activation,380.46666666666664,26436.55238095238,147,756,5,False
REACTOME_CYTOPROTECTION_BY_HMOX1,activation,381.06666666666666,45254.49523809524,104,767,5,False
REACTOME_COMPLEX_I_BIOGENESIS,activation,381.93333333333334,44671.92380952381,213,876,5,False
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,activation,382.8666666666667,21699.980952380953,190,687,5,False
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,activation,383.1333333333333,61914.12380952381,121,1099,5,False
REACTOME_AMYLOID_FIBER_FORMATION,activation,386.06666666666666,64065.20952380951,95,970,5,False
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,activation,387.0,32503.42857142857,156,761,5,False
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,activation,388.8,72635.6,113,1222,5,False
REACTOME_ABC_TRANSPORTER_DISORDERS,activation,389.46666666666664,42110.40952380952,106,797,5,False
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,activation,390.93333333333334,37026.780952380956,87,788,5,False
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,activation,391.3333333333333,58913.23809523809,113,841,5,False
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,activation,391.93333333333334,57571.35238095237,96,844,5,False
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,activation,396.8666666666667,27277.55238095238,137,780,5,False
REACTOME_INTRAFLAGELLAR_TRANSPORT,activation,398.26666666666665,41321.638095238086,137,839,5,False
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,activation,400.0,76547.14285714287,106,1244,5,False
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,activation,400.8666666666667,27793.8380952381,106,764,5,False
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,activation,400.93333333333334,41210.78095238095,119,883,5,False
REACTOME_G_PROTEIN_MEDIATED_EVENTS,activation,401.46666666666664,9510.695238095243,213,515,5,False
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,activation,402.06666666666666,24845.35238095238,156,758,5,False
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,activation,406.46666666666664,18485.12380952381,231,682,5,False
REACTOME_SENSORY_PROCESSING_OF_SOUND,activation,407.6666666666667,56788.66666666667,98,841,5,False
REACTOME_SEMAPHORIN_INTERACTIONS,activation,408.26666666666665,43803.638095238086,147,806,5,False
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,activation,408.8666666666667,47178.69523809523,138,807,5,False
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,activation,408.8666666666667,20674.552380952373,166,813,5,False
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,activation,409.73333333333335,36841.066666666666,199,772,5,False
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,activation,410.26666666666665,29605.780952380952,130,769,5,False
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,activation,411.4,34383.39999999999,143,700,5,False
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,activation,411.8,64311.17142857144,85,903,5,False
REACTOME_HCMV_EARLY_EVENTS,activation,411.8,50008.74285714285,117,923,5,False
REACTOME_RHOC_GTPASE_CYCLE,activation,413.46666666666664,67954.69523809524,141,1247,5,False
REACTOME_SIGNALING_BY_ERBB2,activation,413.8,64382.17142857142,94,1000,5,False
REACTOME_RAC2_GTPASE_CYCLE,activation,414.4,34340.685714285726,90,700,5,False
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,activation,414.46666666666664,35708.26666666667,139,895,5,False
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,activation,415.8,50748.6,135,862,5,False
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,activation,417.26666666666665,82417.3523809524,106,1177,5,False
REACTOME_IRON_UPTAKE_AND_TRANSPORT,activation,419.0,23944.714285714286,153,627,5,False
REACTOME_IRS_MEDIATED_SIGNALLING,activation,419.73333333333335,16797.06666666667,202,615,5,False
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,activation,420.2,33633.31428571429,134,885,5,False
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,activation,421.93333333333334,19036.35238095238,233,754,5,False
REACTOME_INTERLEUKIN_12_SIGNALING,activation,422.6666666666667,19179.666666666668,211,707,5,False
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,activation,422.8,40800.45714285714,112,840,5,False
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,activation,423.6666666666667,59606.380952380954,103,1018,5,False
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,activation,425.46666666666664,35498.12380952381,196,849,5,False
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,activation,425.8,44524.17142857143,186,867,5,False
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,activation,426.2,55959.74285714285,167,869,5,False
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,activation,428.26666666666665,50647.49523809524,126,871,5,False
REACTOME_DUAL_INCISION_IN_GG_NER,activation,428.8,57590.17142857143,164,1097,5,False
REACTOME_OLFACTORY_SIGNALING_PATHWAY,activation,429.8666666666667,39717.12380952381,188,803,5,False
REACTOME_NEUREXINS_AND_NEUROLIGINS,activation,430.6666666666667,47637.2380952381,248,996,5,False
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,activation,431.0,42753.857142857145,177,824,5,False
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,activation,431.6,85351.68571428572,98,985,5,False
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,activation,431.6666666666667,28223.2380952381,226,677,5,False
REACTOME_MITOCHONDRIAL_TRANSLATION,activation,431.93333333333334,45994.92380952381,202,969,5,False
REACTOME_METABOLISM_OF_POLYAMINES,activation,432.1333333333333,42156.26666666667,171,784,5,False
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,activation,432.3333333333333,37884.52380952381,172,842,5,False
REACTOME_NGF_STIMULATED_TRANSCRIPTION,activation,432.53333333333336,32193.838095238094,196,773,5,False
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,activation,433.0,21533.285714285714,265,758,5,False
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,activation,436.4,56156.971428571436,84,897,5,False
REACTOME_SELECTIVE_AUTOPHAGY,activation,437.53333333333336,58916.123809523815,125,1127,5,False
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,activation,438.06666666666666,60201.63809523809,159,987,5,False
REACTOME_PI_METABOLISM,activation,438.4,64701.114285714284,187,1098,5,False
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,activation,440.06666666666666,27668.209523809524,210,816,5,False
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,activation,442.6,43733.82857142859,212,966,5,False
REACTOME_RHOQ_GTPASE_CYCLE,activation,442.73333333333335,45565.9238095238,219,1015,5,False
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,activation,442.8666666666667,62254.12380952381,169,1120,5,False
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,activation,443.8666666666667,23919.8380952381,224,751,5,False
REACTOME_HIV_TRANSCRIPTION_INITIATION,activation,444.06666666666666,26922.066666666662,175,670,5,False
REACTOME_KIDNEY_DEVELOPMENT,activation,444.8,36245.74285714286,227,850,5,False
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,activation,445.26666666666665,48098.06666666666,142,974,5,False
REACTOME_DNA_DAMAGE_BYPASS,activation,445.3333333333333,74624.09523809524,136,1015,5,False
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS,activation,446.26666666666665,72861.63809523809,80,1029,5,False
REACTOME_RHOB_GTPASE_CYCLE,activation,447.06666666666666,31540.78095238095,212,751,5,False
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,activation,448.1333333333333,63293.83809523808,70,1083,5,False
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,activation,450.46666666666664,71384.26666666666,171,1186,5,False
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,activation,451.4,60448.4,182,889,5,False
REACTOME_PLATELET_HOMEOSTASIS,activation,451.6,64771.68571428572,113,1046,5,False
REACTOME_DAG_AND_IP3_SIGNALING,activation,452.1333333333333,55986.8380952381,111,902,5,False
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,activation,452.4,97903.82857142857,157,1226,5,False
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,activation,452.46666666666664,34691.40952380952,240,935,5,False
REACTOME_INTERLEUKIN_17_SIGNALING,activation,452.8666666666667,129962.69523809521,78,1105,5,False
REACTOME_SIGNALING_BY_NOTCH1,activation,453.3333333333333,75239.09523809524,123,1194,5,False
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,activation,454.46666666666664,34338.55238095238,232,780,5,False
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,activation,454.53333333333336,22844.266666666663,272,841,5,False
REACTOME_APOPTOTIC_EXECUTION_PHASE,activation,455.26666666666665,49211.78095238095,100,870,5,False
REACTOME_NOD1_2_SIGNALING_PATHWAY,activation,456.93333333333334,21937.92380952381,223,663,5,False
REACTOME_SIGNALING_BY_PDGF,activation,458.6666666666667,40058.5238095238,211,899,5,False
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,activation,459.3333333333333,38051.666666666664,178,994,5,False
REACTOME_SIGNALING_BY_ERBB4,activation,459.8,38375.17142857142,170,912,5,False
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,activation,461.53333333333336,33007.1238095238,86,766,5,False
REACTOME_INTERLEUKIN_10_SIGNALING,activation,464.8666666666667,65135.123809523815,180,1027,5,False
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,activation,465.06666666666666,54880.92380952381,244,1073,5,False
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,activation,468.53333333333336,65179.40952380952,58,973,5,False
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,activation,468.8666666666667,27557.98095238095,182,715,5,False
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,activation,471.1333333333333,83669.26666666668,102,1173,5,False
REACTOME_BACTERIAL_INFECTION_PATHWAYS,activation,471.4,62612.1142857143,145,1080,5,False
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,activation,471.8,74094.02857142857,111,1082,5,False
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,activation,472.4,21510.542857142857,252,763,5,False
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,activation,474.06666666666666,63654.63809523811,215,1089,5,False
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,activation,475.26666666666665,71577.63809523807,212,980,5,False
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,activation,476.0,37581.142857142855,264,1006,5,False
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,activation,478.06666666666666,38264.35238095239,213,879,5,False
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,activation,478.53333333333336,53936.69523809523,155,890,5,False
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,activation,480.8,32266.885714285716,173,810,5,False
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,activation,482.26666666666665,40234.92380952381,186,818,5,False
REACTOME_DEGRADATION_OF_AXIN,activation,485.26666666666665,44238.63809523808,209,857,5,False
REACTOME_TELOMERE_MAINTENANCE,activation,486.0,78771.28571428572,106,964,5,False
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,activation,486.6666666666667,84767.38095238096,161,1181,5,False
REACTOME_PARACETAMOL_ADME,activation,486.93333333333334,42841.352380952376,165,912,5,False
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,activation,490.4,39757.542857142864,211,848,5,False
REACTOME_DUAL_INCISION_IN_TC_NER,activation,492.1333333333333,48702.69523809523,186,1078,5,False
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,activation,492.73333333333335,30474.352380952383,322,1008,5,False
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,activation,493.6666666666667,63595.80952380952,102,789,5,False
REACTOME_REGULATION_OF_RAS_BY_GAPS,activation,494.2,41630.457142857136,236,996,5,False
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,activation,494.46666666666664,32794.98095238095,218,858,5,False
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,activation,496.3333333333333,57969.523809523824,175,977,5,False
REACTOME_SIGNALING_BY_FGFR1,activation,496.73333333333335,12270.923809523809,361,688,5,False
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,activation,497.06666666666666,78234.78095238096,139,1211,5,False
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,activation,497.8,41878.17142857143,219,863,5,False
REACTOME_GPER1_SIGNALING,activation,498.6666666666667,29221.38095238095,242,789,5,False
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,activation,500.73333333333335,24173.780952380952,277,793,5,False
REACTOME_MET_PROMOTES_CELL_MOTILITY,activation,508.53333333333336,34009.695238095235,166,825,5,False
REACTOME_SOMITOGENESIS,activation,508.8666666666667,75496.40952380953,107,1102,5,False
REACTOME_RECYCLING_PATHWAY_OF_L1,activation,508.93333333333334,95066.35238095236,132,1075,5,False
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,activation,509.93333333333334,34559.35238095238,203,856,5,False
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,activation,510.6,80234.68571428572,186,1149,5,False
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,activation,510.8,37642.45714285714,255,902,5,False
REACTOME_METABOLISM_OF_STEROID_HORMONES,activation,512.0,55818.57142857142,201,1045,5,False
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,activation,512.2666666666667,99832.20952380952,189,1143,5,False
REACTOME_CA2_PATHWAY,activation,513.1333333333333,40408.409523809525,144,807,5,False
REACTOME_DEFENSINS,activation,514.2666666666667,60081.209523809535,218,1134,5,False
REACTOME_SIGNALING_BY_RETINOIC_ACID,activation,515.8,38379.17142857142,256,789,5,False
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,activation,515.9333333333333,32671.495238095238,216,940,5,False
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,activation,516.3333333333334,36031.380952380954,225,964,5,False
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,activation,516.5333333333333,29716.409523809525,233,852,5,False
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,activation,517.3333333333334,31532.952380952378,291,893,5,False
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,activation,517.7333333333333,42879.780952380956,204,897,5,False
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,activation,518.6,37174.542857142864,204,882,5,True
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,activation,520.0666666666667,53081.06666666666,178,1001,5,False
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,activation,522.2666666666667,58006.780952380934,155,872,5,False
REACTOME_HEME_SIGNALING,activation,525.2666666666667,39370.20952380951,300,878,5,False
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,activation,525.8,90521.59999999999,179,1143,5,False
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,activation,525.9333333333333,128197.78095238096,138,1209,5,False
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,activation,526.1333333333333,51617.69523809524,179,937,5,True
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,activation,527.3333333333334,57173.66666666667,306,1094,5,False
REACTOME_ION_HOMEOSTASIS,activation,529.6666666666666,20396.952380952378,284,803,5,False
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,activation,529.9333333333333,34434.63809523809,278,935,5,False
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,activation,530.1333333333333,95444.12380952381,145,1263,5,False
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,activation,531.6,60748.25714285714,263,1091,5,False
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,activation,531.8666666666667,59620.695238095235,201,885,5,False
REACTOME_RAB_GERANYLGERANYLATION,activation,532.5333333333333,28106.98095238095,142,797,5,False
REACTOME_ARACHIDONIC_ACID_METABOLISM,activation,532.9333333333333,76582.6380952381,197,1148,5,False
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,activation,533.9333333333333,34166.49523809524,282,913,5,False
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,activation,534.2,63230.88571428571,230,1028,5,False
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,activation,535.3333333333334,56977.66666666667,164,949,5,False
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,activation,535.3333333333334,51670.80952380953,214,1036,5,False
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,activation,535.6666666666666,39195.80952380953,334,1025,5,False
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,activation,536.7333333333333,28627.066666666673,226,908,5,False
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,activation,537.1333333333333,35013.98095238095,231,841,5,False
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,activation,538.2,43462.45714285714,139,882,5,False
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,activation,538.6666666666666,32172.238095238103,295,836,5,False
REACTOME_INOSITOL_PHOSPHATE_METABOLISM,activation,538.8,71337.88571428573,138,914,5,False
REACTOME_STABILIZATION_OF_P53,activation,539.3333333333334,58480.952380952374,191,1049,5,False
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,activation,539.5333333333333,92721.8380952381,210,1150,5,False
